,0,1,2,3,4,5,6
0,0.01,0.05,0.1,3860.4422623329256,4.787657789450998,1.132887567854762,997535
1,0.01,0.05,0.25263157894736843,3649.2102559752707,5.203008039511179,1.1338742086072353,923688
2,0.01,0.05,0.4052631578947369,3410.883583046626,5.754030727295844,1.134638074993138,841597
3,0.01,0.05,0.5578947368421052,3172.1988976870944,6.368035279168263,1.1359542183118916,765721
4,0.01,0.05,0.7105263157894737,2963.1511177348116,7.009145853455026,1.1367694039788085,699908
5,0.01,0.05,0.8631578947368421,2762.4541143314414,7.6417509636621475,1.1366579096242222,645195
6,0.01,0.05,1.0157894736842106,2743.134484545217,7.826611089444816,1.1381400805352104,630780
7,0.01,0.05,1.168421052631579,2603.008305128176,8.41460250140929,1.1387745607422048,588948
8,0.01,0.05,1.3210526315789475,2466.9463314021677,9.010203344955563,1.1394794641692159,551816
9,0.01,0.05,1.473684210526316,2333.24444988136,9.590857098340345,1.140272146006294,519868
10,0.01,0.05,1.6263157894736844,2216.583172663639,10.179183371483964,1.1405966161340513,491036
11,0.01,0.05,1.7789473684210528,2121.390818921191,10.761070869525055,1.1408839838353804,465461
12,0.01,0.05,1.931578947368421,2032.992427927408,11.333315994633976,1.1415649997967416,442786
13,0.01,0.05,2.0842105263157893,1952.9369128445842,11.890976890686723,1.1418706976084025,422730
14,0.01,0.05,2.236842105263158,1894.6296295140949,12.453854733248395,1.1426146976237894,404215
15,0.01,0.05,2.3894736842105266,1817.2305033350706,13.020309138389297,1.1429405367986838,387147
16,0.01,0.05,2.542105263157895,1757.706084605129,13.593998866106269,1.1434335163902858,371287
17,0.01,0.05,2.694736842105263,1709.603189339501,14.144145083724759,1.1434153878883222,357242
18,0.01,0.05,2.8473684210526318,1645.610531375787,14.703740503330048,1.1439609987528672,343989
19,0.01,0.05,3.0,1594.1367695740994,15.258725526303893,1.1444174867011256,331795
20,0.01,0.125,0.1,3626.657007508288,5.377662215806971,1.1636826817239017,895782
21,0.01,0.125,0.25263157894736843,3157.908890819217,6.342026473849988,1.1642343043235193,767361
22,0.01,0.125,0.4052631578947369,2649.147559907729,7.869306180075863,1.1645278498702336,626125
23,0.01,0.125,0.5578947368421052,2231.348826266411,9.79162341100028,1.1660583367420787,508496
24,0.01,0.125,0.7105263157894737,1896.1089859407864,11.929134998656739,1.1683352392545272,420619
25,0.01,0.125,0.8631578947368421,1640.7348665911736,14.191205678625561,1.1685138886154693,355579
